Time,X,Y,Z,VX,VY,VZ,Euler 0,Euler 1,Euler 2,Euler 3,Omega 1,Omega 2,Omega 3,Latitude,Longitude,Inclination,Heading,Ax,Ay,Az,Alpha 1,Alpha 2,Alpha 3,,timestamp,baro_altitude,imu_accZ
96.87,629.6398994,146.88783,695.7635687,3.362466103,12.45799811,-19.23540476,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.4342901,-5.690809987,90,0,-0.34218677,-0.122153093,2.663736529,-1.16E-54,2.00E-54,2.01E-55,,96870,695.7635687,12.47373653
96.88,629.6735067,147.0124039,695.5713483,3.359051348,12.45677835,-19.20885546,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43429122,-5.690809452,90,0,-0.340865236,-0.121794172,2.646463585,-1.06E-54,1.83E-54,1.84E-55,,96880,695.5713483,12.45646358
96.89,629.7070799,147.1369656,695.3793929,3.355649877,12.45556216,-19.18247858,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43429234,-5.690808916,90,0,-0.339553119,-0.121437742,2.629326912,-9.56E-55,1.64E-54,1.65E-55,,96890,695.3793929,12.43932691
96.9,629.740619,147.2615152,695.1877007,3.352261579,12.45434951,-19.15627271,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43429346,-5.690808381,90,0,-0.338250309,-0.12108378,2.612325102,-8.43E-55,1.45E-54,1.46E-55,,96900,695.1877007,12.4223251
96.91,629.7741242,147.3860527,694.99627,3.348886342,12.45314039,-19.13023644,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43429459,-5.690807845,90,0,-0.336956694,-0.120732264,2.595456746,-7.25E-55,1.25E-54,1.25E-55,,96910,694.99627,12.40545675
96.92,629.8075957,147.5105781,694.805099,3.345524054,12.45193477,-19.10436836,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43429571,-5.69080731,90,0,-0.335672165,-0.120383172,2.578720436,-6.06E-55,1.04E-54,1.05E-55,,96920,694.805099,12.38872044
96.93,629.8410336,147.6350914,694.614186,3.342174603,12.45073263,-19.07866706,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43429683,-5.690806774,90,0,-0.334396609,-0.12003648,2.562114764,-4.87E-55,8.38E-55,8.42E-56,,96930,694.614186,12.37211476
96.94,629.874438,147.7595928,694.4235291,3.338837879,12.44953394,-19.05313115,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43429795,-5.690806239,90,0,-0.333129917,-0.119692167,2.545638321,-3.70E-55,6.37E-55,6.40E-56,,96940,694.4235291,12.35563832
96.95,629.9078091,147.8840822,694.2331266,3.335513769,12.44833867,-19.0277592,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43429907,-5.690805703,90,0,-0.331871978,-0.11935021,2.529289699,-2.57E-55,4.42E-55,4.45E-56,,96950,694.2331266,12.3392897
96.96,629.9411471,148.0085596,694.0429767,3.332202162,12.44714681,-19.00254981,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.4343002,-5.690805168,90,0,-0.33062268,-0.119010587,2.513067489,-1.51E-55,2.59E-55,2.60E-56,,96960,694.0429767,12.32306749
96.97,629.974452,148.1330252,693.8530777,3.328902947,12.44595833,-18.97750159,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43430132,-5.690804633,90,0,-0.329381912,-0.118673275,2.496970283,-5.22E-56,8.97E-56,9.01E-57,,96970,693.8530777,12.30697028
96.98,630.007724,148.2574789,693.6634277,3.325616011,12.44477321,-18.95261311,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43430244,-5.690804103,90,0,-0.328149566,-0.118338252,2.480996678,3.62E-56,-6.22E-56,-6.25E-57,,96980,693.6634277,12.29099668
96.99,630.0409632,148.3819208,693.4740253,3.322341262,12.44359142,-18.92788312,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43430356,-5.690803581,90,0,-0.326925549,-0.118005496,2.465145438,1.13E-55,-1.95E-55,-1.96E-56,,96990,693.4740253,12.27514544
97,630.0741698,148.506351,693.2848689,3.319078625,12.44241295,-18.90331052,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43430468,-5.69080306,90,0,-0.325709795,-0.117674991,2.449415533,1.80E-55,-3.10E-55,-3.11E-56,,97000,693.2848689,12.25941553
97.01,630.1073439,148.6307693,693.095957,3.315828028,12.44123777,-18.87889423,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.4343058,-5.690802538,90,0,-0.32450224,-0.117346716,2.433805944,2.37E-55,-4.07E-55,-4.09E-56,,97010,693.095957,12.24380594
97.02,630.1404855,148.7551759,692.9072883,3.312589399,12.44006587,-18.85463315,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43430691,-5.690802017,90,0,-0.323302817,-0.117020654,2.418315653,2.84E-55,-4.88E-55,-4.91E-56,,97020,692.9072883,12.22831565
97.03,630.1735948,148.8795708,692.7188613,3.309362666,12.43889721,-18.83052621,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43430803,-5.690801495,90,0,-0.322111463,-0.116696786,2.402943642,3.22E-55,-5.54E-55,-5.57E-56,,97030,692.7188613,12.21294364
97.04,630.2066719,149.0039541,692.5306745,3.306147755,12.43773179,-18.80657232,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43430915,-5.690800974,90,0,-0.32092811,-0.116375093,2.387688893,3.52E-55,-6.05E-55,-6.08E-56,,97040,692.5306745,12.19768889
97.05,630.239717,149.1283257,692.3427265,3.302944596,12.43656959,-18.78277039,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43431027,-5.690800452,90,0,-0.319752695,-0.116055557,2.372550387,3.74E-55,-6.43E-55,-6.46E-56,,97050,692.3427265,12.18255039
97.06,630.27273,149.2526856,692.155016,3.299753115,12.43541057,-18.75911933,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43431139,-5.690799931,90,0,-0.318585152,-0.11573816,2.357527106,3.88E-55,-6.68E-55,-6.71E-56,,97060,692.155016,12.16752711
97.07,630.3057113,149.3770341,691.9675413,3.296573241,12.43425473,-18.73561806,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43431251,-5.690799409,90,0,-0.317425416,-0.115422883,2.342618033,3.96E-55,-6.81E-55,-6.84E-56,,97070,691.9675413,12.15261803
97.08,630.3386607,149.5013709,691.7803011,3.293404901,12.43310203,-18.71226549,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43431363,-5.690798888,90,0,-0.316273421,-0.115109707,2.327822148,3.98E-55,-6.84E-55,-6.87E-56,,97080,691.7803011,12.13782215
97.09,630.3715786,149.6256963,691.593294,3.290248022,12.43195247,-18.68906054,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43431475,-5.690798366,90,0,-0.315129103,-0.114798614,2.313138433,3.93E-55,-6.76E-55,-6.80E-56,,97090,691.593294,12.12313843
97.1,630.4044649,149.7500101,691.4065185,3.287102533,12.43080601,-18.66600212,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43431587,-5.690797845,90,0,-0.313992396,-0.114489586,2.29856587,3.84E-55,-6.60E-55,-6.63E-56,,97100,691.4065185,12.10856587
97.11,630.4373198,149.8743125,691.2199732,3.28396836,12.42966265,-18.64308914,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43431699,-5.690797323,90,0,-0.312863235,-0.114182604,2.284103442,3.70E-55,-6.36E-55,-6.39E-56,,97110,691.2199732,12.09410344
97.12,630.4701435,149.9986035,691.0336565,3.280845433,12.42852235,-18.62032052,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43431811,-5.690796802,90,0,-0.311741555,-0.113877649,2.269750129,3.51E-55,-6.04E-55,-6.07E-56,,97120,691.0336565,12.07975013
97.13,630.5029359,150.1228831,690.8475672,3.277733678,12.4273851,-18.59769518,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43431922,-5.69079628,90,0,-0.310627291,-0.113574703,2.255504913,3.30E-55,-5.67E-55,-5.70E-56,,97130,690.8475672,12.06550491
97.14,630.5356973,150.2471513,690.6617037,3.274633023,12.42625088,-18.57521202,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43432034,-5.690795759,90,0,-0.309520377,-0.113273748,2.241366777,3.05E-55,-5.24E-55,-5.27E-56,,97140,690.6617037,12.05136678
97.15,630.5684278,150.3714082,690.4760645,3.271543396,12.42511966,-18.55286996,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43432146,-5.690795237,90,0,-0.308420748,-0.112974765,2.227334702,2.77E-55,-4.77E-55,-4.79E-56,,97150,690.4760645,12.0373347
97.16,630.6011274,150.4956537,690.2906484,3.268464725,12.42399143,-18.53066791,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43432258,-5.690794716,90,0,-0.30732834,-0.112677735,2.213407669,2.48E-55,-4.27E-55,-4.29E-56,,97160,690.2906484,12.02340767
97.17,630.6337963,150.619888,690.1054537,3.265396936,12.42286617,-18.50860479,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.4343237,-5.690794194,90,0,-0.306243086,-0.11238264,2.199584661,2.17E-55,-3.74E-55,-3.75E-56,,97170,690.1054537,12.00958466
97.18,630.6664346,150.7441111,689.9204791,3.262339959,12.42174386,-18.48667952,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43432482,-5.690793673,90,0,-0.305164922,-0.112089462,2.185864659,1.86E-55,-3.19E-55,-3.21E-56,,97180,689.9204791,11.99586466
97.19,630.6990424,150.8683229,689.7357232,3.25929372,12.42062447,-18.464891,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43432594,-5.690793151,90,0,-0.304093782,-0.111798182,2.172246645,1.54E-55,-2.64E-55,-2.65E-56,,97190,689.7357232,11.98224665
97.2,630.7316199,150.9925236,689.5511844,3.256258148,12.41950798,-18.44323815,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43432706,-5.69079263,90,0,-0.303029602,-0.111508781,2.158729601,1.22E-55,-2.09E-55,-2.10E-56,,97200,689.5511844,11.9687296
97.21,630.764167,151.1167131,689.3668614,3.253233169,12.41839438,-18.42171988,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43432818,-5.690792108,90,0,-0.301972315,-0.111221241,2.145312508,9.06E-56,-1.56E-55,-1.57E-56,,97210,689.3668614,11.95531251
97.22,630.796684,151.2408915,689.1827527,3.250218713,12.41728364,-18.40033511,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.4343293,-5.690791587,90,0,-0.300921858,-0.110935544,2.131994348,6.08E-56,-1.05E-55,-1.05E-56,,97220,689.1827527,11.94199435
97.23,630.829171,151.3650587,688.9988569,3.247214705,12.41617574,-18.37908275,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43433042,-5.690791065,90,0,-0.299878164,-0.11065167,2.118774104,3.27E-56,-5.63E-56,-5.66E-57,,97230,688.9988569,11.9287741
97.24,630.8616281,151.489215,688.8151724,3.244221075,12.41507067,-18.35796172,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43433153,-5.690790544,90,0,-0.298841168,-0.110369602,2.105650756,7.04E-57,-1.21E-56,-1.22E-57,,97240,688.8151724,11.91565076
97.25,630.8940553,151.6133602,688.631698,3.24123775,12.4139684,-18.33697094,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43433265,-5.690790031,90,0,-0.297810807,-0.110089322,2.092623302,-1.58E-56,2.72E-56,2.73E-57,,97250,688.631698,11.9026233
97.26,630.9264528,151.7374944,688.4484323,3.238264667,12.41286892,-18.31610948,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43433377,-5.690789522,90,0,-0.296787023,-0.109810813,2.0796909,-3.58E-56,6.15E-56,6.18E-57,,97260,688.4484323,11.8896909
97.27,630.9588207,151.8616176,688.2653742,3.235301768,12.4117722,-18.29537649,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43433488,-5.690789013,90,0,-0.295769766,-0.109534064,2.066852798,-5.29E-56,9.10E-56,9.14E-57,,97270,688.2653742,11.8768528
97.28,630.9911591,151.9857298,688.0825224,3.232348993,12.41067824,-18.27477114,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.434336,-5.690788505,90,0,-0.294758983,-0.10925906,2.054108248,-6.74E-56,1.16E-55,1.16E-56,,97280,688.0825224,11.86410825
97.29,631.023468,152.1098312,687.8998758,3.229406284,12.40958702,-18.25429256,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43433712,-5.690787996,90,0,-0.293754623,-0.108985789,2.041456499,-7.94E-56,1.37E-55,1.37E-56,,97290,687.8998758,11.8514565
97.3,631.0557476,152.2339216,687.7174333,3.226473582,12.40849851,-18.23393991,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43433823,-5.690787487,90,0,-0.292756635,-0.108714237,2.028896804,-8.90E-56,1.53E-55,1.54E-56,,97300,687.7174333,11.8388968
97.31,631.087998,152.3580012,687.5351936,3.223550828,12.40741271,-18.21371235,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43433935,-5.690786978,90,0,-0.291764967,-0.108444391,2.016428412,-9.64E-56,1.66E-55,1.67E-56,,97310,687.5351936,11.82642841
97.32,631.1202192,152.4820699,687.3531555,3.220637964,12.4063296,-18.19360903,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43434047,-5.690786469,90,0,-0.290779567,-0.108176238,2.004050575,-1.02E-55,1.75E-55,1.76E-56,,97320,687.3531555,11.81405058
97.33,631.1524113,152.6061278,687.171318,3.21773493,12.40524917,-18.17362909,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43434158,-5.69078596,90,0,-0.289800385,-0.107909764,1.991762543,-1.05E-55,1.81E-55,1.82E-56,,97330,687.171318,11.80176254
97.34,631.1845744,152.7301749,686.9896798,3.214841668,12.40417139,-18.1537717,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.4343427,-5.690785451,90,0,-0.288827368,-0.107644957,1.979563566,-1.07E-55,1.84E-55,1.85E-56,,97340,686.9896798,11.78956357
97.35,631.2167087,152.8542112,686.8082397,3.21195812,12.40309626,-18.134036,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43434382,-5.690784943,90,0,-0.287860465,-0.107381802,1.967452896,-1.07E-55,1.84E-55,1.85E-56,,97350,686.8082397,11.7774529
97.36,631.2488142,152.9782368,686.6269966,3.209084226,12.40202375,-18.11442115,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43434493,-5.690784434,90,0,-0.286899625,-0.107120287,1.955429783,-1.05E-55,1.81E-55,1.82E-56,,97360,686.6269966,11.76542978
97.37,631.280891,153.1022517,686.4459492,3.206219928,12.40095385,-18.0949263,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43434605,-5.690783925,90,0,-0.285944796,-0.106860399,1.943493478,-1.02E-55,1.76E-55,1.77E-56,,97370,686.4459492,11.75349348
97.38,631.3129391,153.2262559,686.2650965,3.203365167,12.39988655,-18.0755506,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43434717,-5.690783416,90,0,-0.284995926,-0.106602125,1.931643231,-9.83E-56,1.69E-55,1.70E-56,,97380,686.2650965,11.74164323
97.39,631.3449588,153.3502494,686.0844373,3.200519884,12.39882182,-18.0562932,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43434828,-5.690782907,90,0,-0.284052965,-0.10634545,1.919878294,-9.31E-56,1.60E-55,1.61E-56,,97390,686.0844373,11.72987829
97.4,631.37695,153.4742322,685.9039703,3.19768402,12.39775966,-18.03715326,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.4343494,-5.690782398,90,0,-0.283115859,-0.106090362,1.908197917,-8.70E-56,1.50E-55,1.50E-56,,97400,685.9039703,11.71819792
97.41,631.408913,153.5982045,685.7236943,3.194857518,12.39670004,-18.01812993,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43435051,-5.69078189,90,0,-0.282184559,-0.105836848,1.89660135,-8.02E-56,1.38E-55,1.39E-56,,97410,685.7236943,11.70660135
97.42,631.4408476,153.7221662,685.5436083,3.192040317,12.39564295,-17.99922237,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43435163,-5.690781381,90,0,-0.281259012,-0.105584894,1.885087845,-7.27E-56,1.25E-55,1.26E-56,,97420,685.5436083,11.69508784
97.43,631.4727542,153.8461173,685.363711,3.189232359,12.39458838,-17.98042972,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43435275,-5.690780872,90,0,-0.280339168,-0.105334487,1.873656652,-6.47E-56,1.11E-55,1.12E-56,,97430,685.363711,11.68365665
97.44,631.5046327,153.9700578,685.1840013,3.186433586,12.39353631,-17.96175113,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43435386,-5.690780363,90,0,-0.279424973,-0.105085614,1.862307022,-5.63E-56,9.69E-56,9.73E-57,,97440,685.1840013,11.67230702
97.45,631.5364832,154.0939879,685.004478,3.183643939,12.39248672,-17.94318577,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43435498,-5.690779854,90,0,-0.278516378,-0.104838262,1.851038205,-4.78E-56,8.22E-56,8.26E-57,,97450,685.004478,11.66103821
97.46,631.5683058,154.2179074,684.8251399,3.180863359,12.3914396,-17.92473278,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.4343561,-5.690779345,90,0,-0.277613329,-0.104592417,1.839849453,-3.91E-56,6.73E-56,6.76E-57,,97460,684.8251399,11.64984945
97.47,631.6001007,154.3418166,684.6459858,3.178091787,12.39039493,-17.90639131,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43435721,-5.690778836,90,0,-0.276715777,-0.104348066,1.828740015,-3.06E-56,5.26E-56,5.29E-57,,97470,684.6459858,11.63874002
97.48,631.6318679,154.4657152,684.4670145,3.175329164,12.38935269,-17.88816053,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43435833,-5.690778328,90,0,-0.275823669,-0.104105196,1.817709144,-2.23E-56,3.83E-56,3.85E-57,,97480,684.4670145,11.62770914
97.49,631.6636076,154.5896035,684.288225,3.172575432,12.38831287,-17.87003957,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43435945,-5.690777819,90,0,-0.274936954,-0.103863794,1.806756088,-1.43E-56,2.46E-56,2.48E-57,,97490,684.288225,11.61675609
97.5,631.6953197,154.7134814,684.1096159,3.169830532,12.38727546,-17.85202759,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43436056,-5.69077731,90,0,-0.27405558,-0.103623846,1.7958801,-6.88E-57,1.18E-56,1.19E-57,,97500,684.1096159,11.6058801
97.51,631.7270044,154.8373489,683.9311862,3.167094405,12.38624043,-17.83412375,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43436168,-5.690776801,90,0,-0.273179496,-0.10338534,1.78508043,-8.55E-59,1.47E-58,1.48E-59,,97510,683.9311862,11.59508043
97.52,631.7586618,154.9612061,683.7529347,3.164366995,12.38520778,-17.81632723,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43436279,-5.690776304,90,0,-0.272308652,-0.103148262,1.774356356,5.94E-57,-1.02E-56,-1.03E-57,,97520,683.7529347,11.58435636
97.53,631.790292,155.085053,683.5748603,3.161648251,12.38417749,-17.7986373,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43436391,-5.690775806,90,0,-0.271443008,-0.102912601,1.76370727,1.12E-56,-1.93E-56,-1.94E-57,,97530,683.5748603,11.57370727
97.54,631.821895,155.2088897,683.396962,3.158938127,12.38314954,-17.78105329,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43436502,-5.690775309,90,0,-0.270582524,-0.102678347,1.753132595,1.57E-56,-2.71E-56,-2.72E-57,,97540,683.396962,11.56313259
97.55,631.853471,155.332716,683.219239,3.156236574,12.38212392,-17.76357452,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.43436613,-5.690774812,90,0,-0.269727161,-0.10244549,1.742631753,1.96E-56,-3.37E-56,-3.38E-57,,97550,683.219239,11.55263175
