Time,X,Y,Z,VX,VY,VZ,Euler 0,Euler 1,Euler 2,Euler 3,Omega 1,Omega 2,Omega 3,Latitude,Longitude,Inclination,Heading,Ax,Ay,Az,Alpha 1,Alpha 2,Alpha 3
50.29,-107.3658622,-1154.084791,2629.274371,16.84188873,12.63320631,-46.17836998,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42257716,-5.702505281,90,0,0.362514706,0.625884462,-0.252582473,1.12E-19,-5.29E-20,-4.58E-31
50.3,-107.197425,-1153.958427,2628.812575,16.84551274,12.6394626,-46.1808933,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42257831,-5.702502593,90,0,0.362281915,0.625372251,-0.252092745,1.41E-19,-6.69E-20,-5.80E-31
50.31,-107.0289516,-1153.832001,2628.350753,16.84913441,12.64571377,-46.18341173,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42257947,-5.702499906,90,0,0.362049279,0.624860382,-0.251603606,1.69E-19,-8.01E-20,-6.94E-31
50.32,-106.860442,-1153.705513,2627.888905,16.85275376,12.65195982,-46.18592527,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42258062,-5.702497218,90,0,0.3618168,0.624348856,-0.251115055,1.95E-19,-9.23E-20,-8.00E-31
50.33,-106.6918963,-1153.578961,2627.427033,16.85637079,12.65820076,-46.18843393,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42258177,-5.702494531,90,0,0.361584477,0.623837672,-0.250627093,2.19E-19,-1.04E-19,-8.99E-31
50.34,-106.5233144,-1153.452348,2626.965136,16.85998549,12.66443659,-46.19093771,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42258293,-5.702491843,90,0,0.36135231,0.623326831,-0.250139718,2.42E-19,-1.14E-19,-9.90E-31
50.35,-106.3546963,-1153.325672,2626.503213,16.86359787,12.67066731,-46.19343662,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42258408,-5.702489156,90,0,0.361120299,0.622816331,-0.249652931,2.62E-19,-1.24E-19,-1.07E-30
50.36,-106.1860422,-1153.198934,2626.041266,16.86720793,12.67689292,-46.19593067,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42258523,-5.702486468,90,0,0.360888443,0.622306173,-0.24916673,2.81E-19,-1.33E-19,-1.15E-30
50.37,-106.0173519,-1153.072134,2625.579294,16.87081567,12.68311344,-46.19841986,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42258638,-5.70248378,90,0,0.360656743,0.621796357,-0.248681115,2.98E-19,-1.41E-19,-1.22E-30
50.38,-105.8486256,-1152.945271,2625.117297,16.87442109,12.68932886,-46.2009042,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42258754,-5.702481093,90,0,0.360425199,0.621286882,-0.248196086,3.14E-19,-1.48E-19,-1.29E-30
50.39,-105.6798633,-1152.818347,2624.655275,16.8780242,12.69553918,-46.2033837,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42258869,-5.702478405,90,0,0.36019381,0.620777748,-0.247711643,3.28E-19,-1.55E-19,-1.34E-30
50.4,-105.5110649,-1152.69136,2624.193228,16.88162499,12.70174442,-46.20585835,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42258984,-5.702475718,90,0,0.359962576,0.620268956,-0.247227784,3.40E-19,-1.61E-19,-1.40E-30
50.41,-105.3422305,-1152.564311,2623.731157,16.88522347,12.70794456,-46.20832817,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42259099,-5.70247303,90,0,0.359731497,0.619760505,-0.246744509,3.51E-19,-1.66E-19,-1.44E-30
50.42,-105.1733602,-1152.437201,2623.269061,16.88881964,12.71413963,-46.21079315,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42259215,-5.702470343,90,0,0.359500574,0.619252394,-0.246261818,3.61E-19,-1.71E-19,-1.48E-30
50.43,-105.0044539,-1152.310028,2622.80694,16.8924135,12.72032961,-46.21325332,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4225933,-5.702467655,90,0,0.359269805,0.618744625,-0.24577971,3.69E-19,-1.75E-19,-1.51E-30
50.44,-104.8355117,-1152.182793,2622.344795,16.89600505,12.72651452,-46.21570866,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42259445,-5.702464968,90,0,0.359039191,0.618237196,-0.245298185,3.76E-19,-1.78E-19,-1.54E-30
50.45,-104.6665336,-1152.055497,2621.882625,16.89959429,12.73269435,-46.2181592,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42259561,-5.70246228,90,0,0.358808732,0.617730107,-0.244817242,3.82E-19,-1.80E-19,-1.56E-30
50.46,-104.4975196,-1151.928139,2621.420431,16.90318123,12.73886912,-46.22060492,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42259676,-5.702459593,90,0,0.358578427,0.617223359,-0.244336881,3.86E-19,-1.82E-19,-1.58E-30
50.47,-104.3284697,-1151.800719,2620.958212,16.90676587,12.74503881,-46.22304585,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42259791,-5.702456905,90,0,0.358348277,0.61671695,-0.243857102,3.89E-19,-1.84E-19,-1.59E-30
50.48,-104.159384,-1151.673238,2620.495969,16.9103482,12.75120345,-46.22548198,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42259906,-5.702454218,90,0,0.358118281,0.616210882,-0.243377903,3.91E-19,-1.85E-19,-1.60E-30
50.49,-103.9902625,-1151.545695,2620.033701,16.91392824,12.75736302,-46.22791332,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42260022,-5.70245153,90,0,0.35788844,0.615705154,-0.242899284,3.92E-19,-1.85E-19,-1.61E-30
50.5,-103.8211052,-1151.41809,2619.57141,16.91750597,12.76351754,-46.23033988,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42260137,-5.702448843,90,0,0.357658752,0.615199765,-0.242421245,3.91E-19,-1.85E-19,-1.60E-30
50.51,-103.6519122,-1151.290424,2619.109094,16.92108141,12.769667,-46.23276166,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42260252,-5.702446155,90,0,0.357429219,0.614694715,-0.241943786,3.90E-19,-1.84E-19,-1.60E-30
50.52,-103.4826833,-1151.162696,2618.646753,16.92465456,12.77581142,-46.23517867,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42260367,-5.702443468,90,0,0.357199839,0.614190005,-0.241466905,3.87E-19,-1.83E-19,-1.59E-30
50.53,-103.3134188,-1151.034907,2618.184389,16.92822541,12.78195079,-46.23759091,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42260483,-5.70244078,90,0,0.356970614,0.613685634,-0.240990602,3.84E-19,-1.82E-19,-1.57E-30
50.54,-103.1441186,-1150.907056,2617.722001,16.93179396,12.78808512,-46.23999839,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42260598,-5.702438092,90,0,0.356741541,0.613181602,-0.240514878,3.80E-19,-1.80E-19,-1.56E-30
50.55,-102.9747827,-1150.779145,2617.259588,16.93536023,12.7942144,-46.24240112,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42260713,-5.702435405,90,0,0.356512623,0.612677909,-0.24003973,3.74E-19,-1.77E-19,-1.54E-30
50.56,-102.8054111,-1150.651172,2616.797152,16.93892421,12.80033865,-46.2447991,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42260829,-5.702432717,90,0,0.356283858,0.612174554,-0.23956516,3.68E-19,-1.74E-19,-1.51E-30
50.57,-102.6360039,-1150.523137,2616.334691,16.9424859,12.80645787,-46.24719233,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42260944,-5.70243003,90,0,0.356055246,0.611671539,-0.239091166,3.62E-19,-1.71E-19,-1.48E-30
50.58,-102.4665611,-1150.395042,2615.872207,16.9460453,12.81257206,-46.24958083,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42261059,-5.702427342,90,0,0.355826788,0.611168861,-0.238617747,3.54E-19,-1.67E-19,-1.45E-30
50.59,-102.2970827,-1150.266885,2615.409698,16.94960242,12.81868123,-46.25196459,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42261174,-5.702424655,90,0,0.355598483,0.610666522,-0.238144904,3.46E-19,-1.64E-19,-1.42E-30
50.6,-102.1275688,-1150.138668,2614.947166,16.95315725,12.82478537,-46.25434363,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4226129,-5.702421967,90,0,0.35537033,0.610164521,-0.237672636,3.37E-19,-1.59E-19,-1.38E-30
50.61,-101.9580193,-1150.010389,2614.48461,16.95670981,12.83088449,-46.25671795,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42261405,-5.70241928,90,0,0.355142331,0.609662857,-0.237200942,3.27E-19,-1.55E-19,-1.34E-30
50.62,-101.7884343,-1149.882049,2614.022031,16.96026008,12.8369786,-46.25908755,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.4226152,-5.702416592,90,0,0.354914484,0.609161532,-0.236729823,3.17E-19,-1.50E-19,-1.30E-30
50.63,-101.6188138,-1149.753649,2613.559428,16.96380808,12.84306769,-46.26145245,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42261636,-5.702413905,90,0,0.35468679,0.608660544,-0.236259276,3.07E-19,-1.45E-19,-1.26E-30
50.64,-101.4491578,-1149.625187,2613.096801,16.9673538,12.84915178,-46.26381264,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42261751,-5.702411217,90,0,0.354459249,0.608159893,-0.235789302,2.96E-19,-1.40E-19,-1.21E-30
50.65,-101.2794664,-1149.496665,2612.63415,16.97089724,12.85523086,-46.26616813,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42261866,-5.70240853,90,0,0.35423186,0.60765958,-0.235319901,2.84E-19,-1.34E-19,-1.16E-30
50.66,-101.1097396,-1149.368082,2612.171476,16.97443841,12.86130494,-46.26851893,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42261981,-5.702405842,90,0,0.354004623,0.607159604,-0.234851071,2.72E-19,-1.29E-19,-1.12E-30
50.67,-100.9399774,-1149.239438,2611.708778,16.97797731,12.86737402,-46.27086505,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42262097,-5.702403155,90,0,0.353777539,0.606659965,-0.234382813,2.60E-19,-1.23E-19,-1.06E-30
50.68,-100.7701797,-1149.110734,2611.246057,16.98151393,12.8734381,-46.27320649,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42262212,-5.702400467,90,0,0.353550606,0.606160663,-0.233915126,2.47E-19,-1.17E-19,-1.01E-30
50.69,-100.6003468,-1148.981969,2610.783313,16.98504829,12.8794972,-46.27554325,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42262327,-5.70239778,90,0,0.353323826,0.605661697,-0.23344801,2.34E-19,-1.11E-19,-9.60E-31
50.7,-100.4304784,-1148.853143,2610.320545,16.98858038,12.8855513,-46.27787534,0.617552016,0.700526315,-0.357615366,-0.001436989,0.141120407,-0.071888068,-5.52E-14,55.42262442,-5.702395092,90,0,0.353097197,0.605163068,-0.232981463,2.21E-19,-1.04E-19,-9.06E-31
